State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Jharkhand,2011,Agriculture,CH4,10.7
Jharkhand,2011,Waste Management,CO,0.29
Jharkhand,2011,Waste Management,CO2,4.79
Jharkhand,2011,Waste Management,CH4,3.81
Jharkhand,2012,Energy,CO,3.59
Jharkhand,2012,Energy,CO2,58.94
Jharkhand,2012,Energy,CH4,2.76
Jharkhand,2012,Industry,CO,2.04
Jharkhand,2012,Industry,CO2,37.58
Jharkhand,2012,Industry,CH4,3.41
Jharkhand,2012,Transportation,CO,1.67
Jharkhand,2012,Transportation,CO2,28.15
Jharkhand,2012,Transportation,CH4,0.77
Jharkhand,2012,Agriculture,CO,0.31
Jharkhand,2012,Agriculture,CO2,9.95
Jharkhand,2012,Agriculture,CH4,6.45
Jharkhand,2012,Waste Management,CO,0.41
Jharkhand,2012,Waste Management,CO2,5.64
Jharkhand,2012,Waste Management,CH4,9.74
Jharkhand,2013,Energy,CO,1.97
Jharkhand,2013,Energy,CO2,50.92
Jharkhand,2013,Energy,CH4,3.46
Jharkhand,2013,Industry,CO,2.6
Jharkhand,2013,Industry,CO2,59.44
Jharkhand,2013,Industry,CH4,3.72
Jharkhand,2013,Transportation,CO,1.61
Jharkhand,2013,Transportation,CO2,23.73
Jharkhand,2013,Transportation,CH4,0.78
Jharkhand,2013,Agriculture,CO,0.61
Jharkhand,2013,Agriculture,CO2,12.01
Jharkhand,2013,Agriculture,CH4,5.62
Jharkhand,2013,Waste Management,CO,0.3
Jharkhand,2013,Waste Management,CO2,4.2
Jharkhand,2013,Waste Management,CH4,8.41
Jharkhand,2014,Energy,CO,3.29
Jharkhand,2014,Energy,CO2,55.88
Jharkhand,2014,Energy,CH4,2.51
Jharkhand,2014,Industry,CO,1.32
Jharkhand,2014,Industry,CO2,43.24
Jharkhand,2014,Industry,CH4,2.23
Jharkhand,2014,Transportation,CO,3.07
Jharkhand,2014,Transportation,CO2,38.11
Jharkhand,2014,Transportation,CH4,1.4
Jharkhand,2014,Agriculture,CO,0.25
Jharkhand,2014,Agriculture,CO2,7.55
Jharkhand,2014,Agriculture,CH4,10.74
Jharkhand,2014,Waste Management,CO,0.37
Jharkhand,2014,Waste Management,CO2,6.22
Jharkhand,2014,Waste Management,CH4,4.25
Jharkhand,2015,Energy,CO,2.44
Jharkhand,2015,Energy,CO2,31.57
Jharkhand,2015,Energy,CH4,1.67
Jharkhand,2015,Industry,CO,2.68
Jharkhand,2015,Industry,CO2,39.14
Jharkhand,2015,Industry,CH4,2.23
Jharkhand,2015,Transportation,CO,2.38
Jharkhand,2015,Transportation,CO2,22.44
Jharkhand,2015,Transportation,CH4,0.82
Jharkhand,2015,Agriculture,CO,0.7
Jharkhand,2015,Agriculture,CO2,5.52
Jharkhand,2015,Agriculture,CH4,10.67
Jharkhand,2015,Waste Management,CO,0.35
Jharkhand,2015,Waste Management,CO2,6.22
Jharkhand,2015,Waste Management,CH4,4.67
Jharkhand,2016,Energy,CO,1.89
Jharkhand,2016,Energy,CO2,66.51
Jharkhand,2016,Energy,CH4,2.52
Jharkhand,2016,Industry,CO,2.08
Jharkhand,2016,Industry,CO2,56.46
Jharkhand,2016,Industry,CH4,2.59
Jharkhand,2016,Transportation,CO,4.11
Jharkhand,2016,Transportation,CO2,30.13
Jharkhand,2016,Transportation,CH4,0.67
Jharkhand,2016,Agriculture,CO,0.31
Jharkhand,2016,Agriculture,CO2,10.0
Jharkhand,2016,Agriculture,CH4,5.53
Jharkhand,2016,Waste Management,CO,0.24
Jharkhand,2016,Waste Management,CO2,4.3
Jharkhand,2016,Waste Management,CH4,7.6
Jharkhand,2017,Energy,CO,2.73
Jharkhand,2017,Energy,CO2,55.82
Jharkhand,2017,Energy,CH4,2.18
Jharkhand,2017,Industry,CO,2.19
Jharkhand,2017,Industry,CO2,53.83
Jharkhand,2017,Industry,CH4,3.73
Jharkhand,2017,Transportation,CO,2.55
Jharkhand,2017,Transportation,CO2,18.28
Jharkhand,2017,Transportation,CH4,0.61
Jharkhand,2017,Agriculture,CO,0.55
Jharkhand,2017,Agriculture,CO2,13.03
Jharkhand,2017,Agriculture,CH4,7.96
Jharkhand,2017,Waste Management,CO,0.17
Jharkhand,2017,Waste Management,CO2,3.52
Jharkhand,2017,Waste Management,CH4,6.8
Jharkhand,2018,Energy,CO,3.31
Jharkhand,2018,Energy,CO2,67.01
Jharkhand,2018,Energy,CH4,4.21
Jharkhand,2018,Industry,CO,2.03
Jharkhand,2018,Industry,CO2,51.85
Jharkhand,2018,Industry,CH4,3.07
Jharkhand,2018,Transportation,CO,3.57
Jharkhand,2018,Transportation,CO2,29.77
Jharkhand,2018,Transportation,CH4,1.22
Jharkhand,2018,Agriculture,CO,0.65
Jharkhand,2018,Agriculture,CO2,12.07
Jharkhand,2018,Agriculture,CH4,9.91
Jharkhand,2018,Waste Management,CO,0.37
Jharkhand,2018,Waste Management,CO2,6.08
Jharkhand,2018,Waste Management,CH4,8.34
Jharkhand,2019,Energy,CO,2.33
Jharkhand,2019,Energy,CO2,58.54
Jharkhand,2019,Energy,CH4,1.55
Jharkhand,2019,Industry,CO,1.71
Jharkhand,2019,Industry,CO2,40.94
Jharkhand,2019,Industry,CH4,1.75
Jharkhand,2019,Transportation,CO,3.98
Jharkhand,2019,Transportation,CO2,41.64
Jharkhand,2019,Transportation,CH4,0.69
Jharkhand,2019,Agriculture,CO,0.5
Jharkhand,2019,Agriculture,CO2,11.48
Jharkhand,2019,Agriculture,CH4,7.66
Jharkhand,2019,Waste Management,CO,0.15
Jharkhand,2019,Waste Management,CO2,4.9
Jharkhand,2019,Waste Management,CH4,8.82
Jharkhand,2020,Energy,CO,3.56
Jharkhand,2020,Energy,CO2,39.79
Jharkhand,2020,Energy,CH4,3.72
Jharkhand,2020,Industry,CO,1.78
Jharkhand,2020,Industry,CO2,55.92
Jharkhand,2020,Industry,CH4,2.18
Jharkhand,2020,Transportation,CO,3.71
Jharkhand,2020,Transportation,CO2,37.59
Jharkhand,2020,Transportation,CH4,0.73
Jharkhand,2020,Agriculture,CO,0.52
Jharkhand,2020,Agriculture,CO2,11.11
Jharkhand,2020,Agriculture,CH4,8.3
Jharkhand,2020,Waste Management,CO,0.41
Jharkhand,2020,Waste Management,CO2,3.33
Jharkhand,2020,Waste Management,CH4,3.94
Jharkhand,2021,Energy,CO,2.66
Jharkhand,2021,Energy,CO2,26.23
Jharkhand,2021,Energy,CH4,3.11
Jharkhand,2021,Industry,CO,2.32
Jharkhand,2021,Industry,CO2,37.21
Jharkhand,2021,Industry,CH4,1.7
Jharkhand,2021,Transportation,CO,2.28
Jharkhand,2021,Transportation,CO2,37.33
Jharkhand,2021,Transportation,CH4,1.38
Jharkhand,2021,Agriculture,CO,0.49
Jharkhand,2021,Agriculture,CO2,7.18
Jharkhand,2021,Agriculture,CH4,5.63
Jharkhand,2021,Waste Management,CO,0.37
Jharkhand,2021,Waste Management,CO2,5.2
Jharkhand,2021,Waste Management,CH4,8.26
Jharkhand,2022,Energy,CO,2.02
Jharkhand,2022,Energy,CO2,45.79
Jharkhand,2022,Energy,CH4,1.59
Jharkhand,2022,Industry,CO,0.97
Jharkhand,2022,Industry,CO2,59.5
Jharkhand,2022,Industry,CH4,3.54
Jharkhand,2022,Transportation,CO,2.53
Jharkhand,2022,Transportation,CO2,26.47
Jharkhand,2022,Transportation,CH4,0.9
Jharkhand,2022,Agriculture,CO,0.36
Jharkhand,2022,Agriculture,CO2,8.98
Jharkhand,2022,Agriculture,CH4,7.68
Jharkhand,2022,Waste Management,CO,0.36
Jharkhand,2022,Waste Management,CO2,6.42
Jharkhand,2022,Waste Management,CH4,3.74
Jharkhand,2023,Energy,CO,3.44
Jharkhand,2023,Energy,CO2,45.29
Jharkhand,2023,Energy,CH4,2.05
Jharkhand,2023,Industry,CO,1.69
Jharkhand,2023,Industry,CO2,31.22
Jharkhand,2023,Industry,CH4,1.29
Jharkhand,2023,Transportation,CO,2.97
Jharkhand,2023,Transportation,CO2,37.29
Jharkhand,2023,Transportation,CH4,1.22
Jharkhand,2023,Agriculture,CO,0.29
Jharkhand,2023,Agriculture,CO2,7.04
Jharkhand,2023,Agriculture,CH4,11.63
Jharkhand,2023,Waste Management,CO,0.34
Jharkhand,2023,Waste Management,CO2,3.9
Jharkhand,2023,Waste Management,CH4,3.44
Jharkhand,2024,Energy,CO,2.36
Jharkhand,2024,Energy,CO2,60.79
Jharkhand,2024,Energy,CH4,1.57
Jharkhand,2024,Industry,CO,2.19
Jharkhand,2024,Industry,CO2,41.38
Jharkhand,2024,Industry,CH4,2.4
Jharkhand,2024,Transportation,CO,3.79
Jharkhand,2024,Transportation,CO2,15.08
Jharkhand,2024,Transportation,CH4,1.47
Jharkhand,2024,Agriculture,CO,0.68
Jharkhand,2024,Agriculture,CO2,14.27
Jharkhand,2024,Agriculture,CH4,8.64
Jharkhand,2024,Waste Management,CO,0.41
Jharkhand,2024,Waste Management,CO2,3.94
Jharkhand,2024,Waste Management,CH4,6.7
Karnataka,2010,Energy,CO,2.61
Karnataka,2010,Energy,CO2,65.46
Karnataka,2010,Energy,CH4,1.67
Karnataka,2010,Industry,CO,1.17
Karnataka,2010,Industry,CO2,52.82
Karnataka,2010,Industry,CH4,2.86
Karnataka,2010,Transportation,CO,4.17
Karnataka,2010,Transportation,CO2,25.88
Karnataka,2010,Transportation,CH4,0.8
Karnataka,2010,Agriculture,CO,0.33
Karnataka,2010,Agriculture,CO2,5.19
Karnataka,2010,Agriculture,CH4,7.13
Karnataka,2010,Waste Management,CO,0.4
Karnataka,2010,Waste Management,CO2,7.1
Karnataka,2010,Waste Management,CH4,3.35
Karnataka,2011,Energy,CO,1.42
Karnataka,2011,Energy,CO2,67.83
Karnataka,2011,Energy,CH4,2.74
Karnataka,2011,Industry,CO,2.56
Karnataka,2011,Industry,CO2,46.21
Karnataka,2011,Industry,CH4,1.43
Karnataka,2011,Transportation,CO,2.26
Karnataka,2011,Transportation,CO2,41.83
Karnataka,2011,Transportation,CH4,1.08
Karnataka,2011,Agriculture,CO,0.3
Karnataka,2011,Agriculture,CO2,9.07
Karnataka,2011,Agriculture,CH4,9.99
Karnataka,2011,Waste Management,CO,0.28
Karnataka,2011,Waste Management,CO2,5.61
Karnataka,2011,Waste Management,CH4,9.55
Karnataka,2012,Energy,CO,2.65
Karnataka,2012,Energy,CO2,60.7
Karnataka,2012,Energy,CH4,2.06
Karnataka,2012,Industry,CO,2.42
Karnataka,2012,Industry,CO2,32.88
Karnataka,2012,Industry,CH4,3.22
Karnataka,2012,Transportation,CO,2.37
Karnataka,2012,Transportation,CO2,26.71
Karnataka,2012,Transportation,CH4,0.78
Karnataka,2012,Agriculture,CO,0.64
Karnataka,2012,Agriculture,CO2,14.95
Karnataka,2012,Agriculture,CH4,6.42
Karnataka,2012,Waste Management,CO,0.42
Karnataka,2012,Waste Management,CO2,7.18
Karnataka,2012,Waste Management,CH4,6.47
Karnataka,2013,Energy,CO,3.49
Karnataka,2013,Energy,CO2,65.6
Karnataka,2013,Energy,CH4,1.93
Karnataka,2013,Industry,CO,2.07
Karnataka,2013,Industry,CO2,49.93
Karnataka,2013,Industry,CH4,2.85
Karnataka,2013,Transportation,CO,2.62
Karnataka,2013,Transportation,CO2,22.63
Karnataka,2013,Transportation,CH4,1.22
Karnataka,2013,Agriculture,CO,0.62
Karnataka,2013,Agriculture,CO2,6.85
Karnataka,2013,Agriculture,CH4,9.84
Karnataka,2013,Waste Management,CO,0.35
Karnataka,2013,Waste Management,CO2,3.71
Karnataka,2013,Waste Management,CH4,9.21
Karnataka,2014,Energy,CO,2.32
Karnataka,2014,Energy,CO2,73.88
Karnataka,2014,Energy,CH4,2.28
Karnataka,2014,Industry,CO,2.15
Karnataka,2014,Industry,CO2,57.0
Karnataka,2014,Industry,CH4,2.17
Karnataka,2014,Transportation,CO,4.43
Karnataka,2014,Transportation,CO2,17.66
Karnataka,2014,Transportation,CH4,1.19
Karnataka,2014,Agriculture,CO,0.55
Karnataka,2014,Agriculture,CO2,5.65
Karnataka,2014,Agriculture,CH4,5.52
Karnataka,2014,Waste Management,CO,0.29
Karnataka,2014,Waste Management,CO2,5.8
Karnataka,2014,Waste Management,CH4,7.51
Karnataka,2015,Energy,CO,2.96
Karnataka,2015,Energy,CO2,25.31
Karnataka,2015,Energy,CH4,3.86
Karnataka,2015,Industry,CO,1.87
Karnataka,2015,Industry,CO2,48.89
Karnataka,2015,Industry,CH4,2.09
Karnataka,2015,Transportation,CO,3.39
Karnataka,2015,Transportation,CO2,40.48
Karnataka,2015,Transportation,CH4,0.57
Karnataka,2015,Agriculture,CO,0.71
Karnataka,2015,Agriculture,CO2,8.45
Karnataka,2015,Agriculture,CH4,7.98
Karnataka,2015,Waste Management,CO,0.26
Karnataka,2015,Waste Management,CO2,3.24
Karnataka,2015,Waste Management,CH4,6.82
Karnataka,2016,Energy,CO,2.04
Karnataka,2016,Energy,CO2,49.13
Karnataka,2016,Energy,CH4,1.61
Karnataka,2016,Industry,CO,2.48
Karnataka,2016,Industry,CO2,54.88
Karnataka,2016,Industry,CH4,2.46
Karnataka,2016,Transportation,CO,4.2
Karnataka,2016,Transportation,CO2,19.81
Karnataka,2016,Transportation,CH4,1.14
Karnataka,2016,Agriculture,CO,0.45
Karnataka,2016,Agriculture,CO2,8.82
Karnataka,2016,Agriculture,CH4,7.06
Karnataka,2016,Waste Management,CO,0.42
Karnataka,2016,Waste Management,CO2,4.12
Karnataka,2016,Waste Management,CH4,4.43
Karnataka,2017,Energy,CO,2.83
Karnataka,2017,Energy,CO2,56.06
Karnataka,2017,Energy,CH4,1.54
Karnataka,2017,Industry,CO,1.0
Karnataka,2017,Industry,CO2,35.21
Karnataka,2017,Industry,CH4,2.88
Karnataka,2017,Transportation,CO,2.54
Karnataka,2017,Transportation,CO2,27.38
Karnataka,2017,Transportation,CH4,1.22
Karnataka,2017,Agriculture,CO,0.54
Karnataka,2017,Agriculture,CO2,7.16
Karnataka,2017,Agriculture,CH4,6.35
Karnataka,2017,Waste Management,CO,0.42
Karnataka,2017,Waste Management,CO2,4.32
Karnataka,2017,Waste Management,CH4,8.53
Karnataka,2018,Energy,CO,3.18
Karnataka,2018,Energy,CO2,43.24
Karnataka,2018,Energy,CH4,2.31
Karnataka,2018,Industry,CO,1.7
Karnataka,2018,Industry,CO2,45.55
Karnataka,2018,Industry,CH4,1.54
Karnataka,2018,Transportation,CO,3.7
Karnataka,2018,Transportation,CO2,38.13
Karnataka,2018,Transportation,CH4,0.69
Karnataka,2018,Agriculture,CO,0.55
Karnataka,2018,Agriculture,CO2,5.25
Karnataka,2018,Agriculture,CH4,5.17
Karnataka,2018,Waste Management,CO,0.28
Karnataka,2018,Waste Management,CO2,2.83
Karnataka,2018,Waste Management,CH4,5.68
Karnataka,2019,Energy,CO,2.37
Karnataka,2019,Energy,CO2,34.75
Karnataka,2019,Energy,CH4,3.97
Karnataka,2019,Industry,CO,2.16
Karnataka,2019,Industry,CO2,58.23
Karnataka,2019,Industry,CH4,1.65
Karnataka,2019,Transportation,CO,1.6
Karnataka,2019,Transportation,CO2,38.9
Karnataka,2019,Transportation,CH4,0.98
Karnataka,2019,Agriculture,CO,0.28
Karnataka,2019,Agriculture,CO2,7.98
Karnataka,2019,Agriculture,CH4,4.8
Karnataka,2019,Waste Management,CO,0.39
Karnataka,2019,Waste Management,CO2,3.52
Karnataka,2019,Waste Management,CH4,8.25
Karnataka,2020,Energy,CO,2.08
Karnataka,2020,Energy,CO2,31.67
Karnataka,2020,Energy,CH4,3.05
Karnataka,2020,Industry,CO,1.62
Karnataka,2020,Industry,CO2,20.9
Karnataka,2020,Industry,CH4,2.07
Karnataka,2020,Transportation,CO,2.12
Karnataka,2020,Transportation,CO2,38.29
Karnataka,2020,Transportation,CH4,0.94
Karnataka,2020,Agriculture,CO,0.59
Karnataka,2020,Agriculture,CO2,13.14
Karnataka,2020,Agriculture,CH4,11.22
Karnataka,2020,Waste Management,CO,0.4
Karnataka,2020,Waste Management,CO2,7.43
Karnataka,2020,Waste Management,CH4,7.72
Karnataka,2021,Energy,CO,3.15
Karnataka,2021,Energy,CO2,33.59
Karnataka,2021,Energy,CH4,4.26
Karnataka,2021,Industry,CO,2.51
Karnataka,2021,Industry,CO2,57.45
Karnataka,2021,Industry,CH4,2.87
Karnataka,2021,Transportation,CO,2.53
Karnataka,2021,Transportation,CO2,38.05
Karnataka,2021,Transportation,CH4,0.54
Karnataka,2021,Agriculture,CO,0.36
Karnataka,2021,Agriculture,CO2,9.08
Karnataka,2021,Agriculture,CH4,9.21
Karnataka,2021,Waste Management,CO,0.41
Karnataka,2021,Waste Management,CO2,6.17
Karnataka,2021,Waste Management,CH4,3.79
Karnataka,2022,Energy,CO,2.69
Karnataka,2022,Energy,CO2,57.27
Karnataka,2022,Energy,CH4,4.46
Karnataka,2022,Industry,CO,1.2
Karnataka,2022,Industry,CO2,40.46
Karnataka,2022,Industry,CH4,3.71
Karnataka,2022,Transportation,CO,3.0
Karnataka,2022,Transportation,CO2,16.78
Karnataka,2022,Transportation,CH4,1.18
Karnataka,2022,Agriculture,CO,0.3
Karnataka,2022,Agriculture,CO2,12.04
Karnataka,2022,Agriculture,CH4,10.37
Karnataka,2022,Waste Management,CO,0.34
Karnataka,2022,Waste Management,CO2,6.23
Karnataka,2022,Waste Management,CH4,6.98
Karnataka,2023,Energy,CO,2.33
Karnataka,2023,Energy,CO2,44.28
Karnataka,2023,Energy,CH4,4.18
Karnataka,2023,Industry,CO,1.44
Karnataka,2023,Industry,CO2,22.92
Karnataka,2023,Industry,CH4,2.18
Karnataka,2023,Transportation,CO,2.32
Karnataka,2023,Transportation,CO2,24.51
Karnataka,2023,Transportation,CH4,1.48
Karnataka,2023,Agriculture,CO,0.63
Karnataka,2023,Agriculture,CO2,13.33
Karnataka,2023,Agriculture,CH4,5.73
Karnataka,2023,Waste Management,CO,0.25
Karnataka,2023,Waste Management,CO2,4.59
Karnataka,2023,Waste Management,CH4,6.69
Karnataka,2024,Energy,CO,2.47
Karnataka,2024,Energy,CO2,44.68
Karnataka,2024,Energy,CH4,2.07
Karnataka,2024,Industry,CO,1.64
Karnataka,2024,Industry,CO2,36.37
Karnataka,2024,Industry,CH4,1.98
Karnataka,2024,Transportation,CO,3.5
Karnataka,2024,Transportation,CO2,38.75
Karnataka,2024,Transportation,CH4,0.97
Karnataka,2024,Agriculture,CO,0.69
Karnataka,2024,Agriculture,CO2,13.18
Karnataka,2024,Agriculture,CH4,4.08
Karnataka,2024,Waste Management,CO,0.4
Karnataka,2024,Waste Management,CO2,2.61
Karnataka,2024,Waste Management,CH4,5.52
Kerala,2010,Energy,CO,2.17
Kerala,2010,Energy,CO2,39.83
Kerala,2010,Energy,CH4,2.07
Kerala,2010,Industry,CO,2.13
Kerala,2010,Industry,CO2,48.21
Kerala,2010,Industry,CH4,3.7
Kerala,2010,Transportation,CO,1.88
Kerala,2010,Transportation,CO2,27.44
Kerala,2010,Transportation,CH4,0.81
Kerala,2010,Agriculture,CO,0.58
Kerala,2010,Agriculture,CO2,9.68
Kerala,2010,Agriculture,CH4,6.33
Kerala,2010,Waste Management,CO,0.45
Kerala,2010,Waste Management,CO2,3.75
Kerala,2010,Waste Management,CH4,6.3
Kerala,2011,Energy,CO,3.15
Kerala,2011,Energy,CO2,31.81
Kerala,2011,Energy,CH4,1.68
Kerala,2011,Industry,CO,1.76
Kerala,2011,Industry,CO2,39.43
Kerala,2011,Industry,CH4,1.34
Kerala,2011,Transportation,CO,3.95
Kerala,2011,Transportation,CO2,30.98
Kerala,2011,Transportation,CH4,0.57
Kerala,2011,Agriculture,CO,0.69
Kerala,2011,Agriculture,CO2,13.5
Kerala,2011,Agriculture,CH4,9.18
Kerala,2011,Waste Management,CO,0.39
Kerala,2011,Waste Management,CO2,4.55
Kerala,2011,Waste Management,CH4,6.38
Kerala,2012,Energy,CO,2.8
Kerala,2012,Energy,CO2,69.06
Kerala,2012,Energy,CH4,2.91
Kerala,2012,Industry,CO,2.37
Kerala,2012,Industry,CO2,26.22
Kerala,2012,Industry,CH4,2.45
Kerala,2012,Transportation,CO,1.69
Kerala,2012,Transportation,CO2,25.83
Kerala,2012,Transportation,CH4,1.05
Kerala,2012,Agriculture,CO,0.31
Kerala,2012,Agriculture,CO2,6.56
Kerala,2012,Agriculture,CH4,11.09
Kerala,2012,Waste Management,CO,0.32
Kerala,2012,Waste Management,CO2,3.53
Kerala,2012,Waste Management,CH4,7.44
Kerala,2013,Energy,CO,2.79
Kerala,2013,Energy,CO2,43.5
Kerala,2013,Energy,CH4,3.77
Kerala,2013,Industry,CO,2.26
Kerala,2013,Industry,CO2,47.0
Kerala,2013,Industry,CH4,1.42
Kerala,2013,Transportation,CO,1.61
Kerala,2013,Transportation,CO2,16.31
Kerala,2013,Transportation,CH4,0.81
Kerala,2013,Agriculture,CO,0.39
Kerala,2013,Agriculture,CO2,11.61
Kerala,2013,Agriculture,CH4,5.8
Kerala,2013,Waste Management,CO,0.25
Kerala,2013,Waste Management,CO2,5.55
Kerala,2013,Waste Management,CH4,3.46
Kerala,2014,Energy,CO,2.85
Kerala,2014,Energy,CO2,26.2
Kerala,2014,Energy,CH4,3.41
Kerala,2014,Industry,CO,1.14
Kerala,2014,Industry,CO2,35.73
Kerala,2014,Industry,CH4,1.38
Kerala,2014,Transportation,CO,4.47
Kerala,2014,Transportation,CO2,37.44
Kerala,2014,Transportation,CH4,1.16
Kerala,2014,Agriculture,CO,0.63
Kerala,2014,Agriculture,CO2,5.68
Kerala,2014,Agriculture,CH4,7.83
Kerala,2014,Waste Management,CO,0.25
Kerala,2014,Waste Management,CO2,6.67
Kerala,2014,Waste Management,CH4,4.94
Kerala,2015,Energy,CO,3.44
Kerala,2015,Energy,CO2,67.15
Kerala,2015,Energy,CH4,3.36
Kerala,2015,Industry,CO,1.09
Kerala,2015,Industry,CO2,35.92
Kerala,2015,Industry,CH4,2.23
Kerala,2015,Transportation,CO,3.16
Kerala,2015,Transportation,CO2,30.93
Kerala,2015,Transportation,CH4,0.97
Kerala,2015,Agriculture,CO,0.31
Kerala,2015,Agriculture,CO2,12.83
Kerala,2015,Agriculture,CH4,6.15
Kerala,2015,Waste Management,CO,0.32
Kerala,2015,Waste Management,CO2,3.35
Kerala,2015,Waste Management,CH4,3.6
Kerala,2016,Energy,CO,3.41
Kerala,2016,Energy,CO2,74.02
Kerala,2016,Energy,CH4,2.19
Kerala,2016,Industry,CO,1.11
Kerala,2016,Industry,CO2,53.17
Kerala,2016,Industry,CH4,3.38
Kerala,2016,Transportation,CO,3.75
Kerala,2016,Transportation,CO2,36.84
Kerala,2016,Transportation,CH4,1.24
Kerala,2016,Agriculture,CO,0.33
Kerala,2016,Agriculture,CO2,10.97
Kerala,2016,Agriculture,CH4,9.15
Kerala,2016,Waste Management,CO,0.33
Kerala,2016,Waste Management,CO2,6.64
Kerala,2016,Waste Management,CH4,5.01
Kerala,2017,Energy,CO,2.17
Kerala,2017,Energy,CO2,65.22
Kerala,2017,Energy,CH4,4.3
Kerala,2017,Industry,CO,1.17
Kerala,2017,Industry,CO2,28.6
Kerala,2017,Industry,CH4,1.34
Kerala,2017,Transportation,CO,2.99
Kerala,2017,Transportation,CO2,42.33
Kerala,2017,Transportation,CH4,0.89
Kerala,2017,Agriculture,CO,0.44
Kerala,2017,Agriculture,CO2,12.02
Kerala,2017,Agriculture,CH4,11.96
Kerala,2017,Waste Management,CO,0.21
Kerala,2017,Waste Management,CO2,4.4
Kerala,2017,Waste Management,CH4,8.39
Kerala,2018,Energy,CO,2.86
Kerala,2018,Energy,CO2,68.91
Kerala,2018,Energy,CH4,3.84
Kerala,2018,Industry,CO,1.38
Kerala,2018,Industry,CO2,41.45
Kerala,2018,Industry,CH4,3.01
Kerala,2018,Transportation,CO,4.01
Kerala,2018,Transportation,CO2,44.25
Kerala,2018,Transportation,CH4,0.57
Kerala,2018,Agriculture,CO,0.63
Kerala,2018,Agriculture,CO2,14.47
Kerala,2018,Agriculture,CH4,9.2
Kerala,2018,Waste Management,CO,0.19
Kerala,2018,Waste Management,CO2,6.67
Kerala,2018,Waste Management,CH4,4.44
Kerala,2019,Energy,CO,3.45
Kerala,2019,Energy,CO2,40.29
Kerala,2019,Energy,CH4,2.67
Kerala,2019,Industry,CO,1.23
Kerala,2019,Industry,CO2,52.99
Kerala,2019,Industry,CH4,2.15
Kerala,2019,Transportation,CO,3.8
Kerala,2019,Transportation,CO2,17.12
Kerala,2019,Transportation,CH4,0.88
Kerala,2019,Agriculture,CO,0.4
Kerala,2019,Agriculture,CO2,10.83
Kerala,2019,Agriculture,CH4,5.78
Kerala,2019,Waste Management,CO,0.17
Kerala,2019,Waste Management,CO2,3.15
Kerala,2019,Waste Management,CH4,9.01
Kerala,2020,Energy,CO,1.7
Kerala,2020,Energy,CO2,58.91
Kerala,2020,Energy,CH4,3.78
Kerala,2020,Industry,CO,1.42
Kerala,2020,Industry,CO2,29.67
Kerala,2020,Industry,CH4,2.91
Kerala,2020,Transportation,CO,2.76
Kerala,2020,Transportation,CO2,15.16
Kerala,2020,Transportation,CH4,1.05
Kerala,2020,Agriculture,CO,0.72
Kerala,2020,Agriculture,CO2,12.71
Kerala,2020,Agriculture,CH4,7.06
Kerala,2020,Waste Management,CO,0.21
Kerala,2020,Waste Management,CO2,3.07
Kerala,2020,Waste Management,CH4,6.62
Kerala,2021,Energy,CO,3.61
Kerala,2021,Energy,CO2,52.92
Kerala,2021,Energy,CH4,1.87
Kerala,2021,Industry,CO,1.89
Kerala,2021,Industry,CO2,50.29
Kerala,2021,Industry,CH4,3.19
Kerala,2021,Transportation,CO,3.64
Kerala,2021,Transportation,CO2,40.46
Kerala,2021,Transportation,CH4,0.66
Kerala,2021,Agriculture,CO,0.58
Kerala,2021,Agriculture,CO2,11.29
Kerala,2021,Agriculture,CH4,10.77
Kerala,2021,Waste Management,CO,0.29
Kerala,2021,Waste Management,CO2,3.81
Kerala,2021,Waste Management,CH4,8.58
Kerala,2022,Energy,CO,1.3
Kerala,2022,Energy,CO2,35.61
Kerala,2022,Energy,CH4,3.64
Kerala,2022,Industry,CO,1.91
Kerala,2022,Industry,CO2,30.89
Kerala,2022,Industry,CH4,2.07
Kerala,2022,Transportation,CO,2.12
Kerala,2022,Transportation,CO2,30.59
Kerala,2022,Transportation,CH4,1.43
Kerala,2022,Agriculture,CO,0.74
Kerala,2022,Agriculture,CO2,5.12
Kerala,2022,Agriculture,CH4,9.03
Kerala,2022,Waste Management,CO,0.34
Kerala,2022,Waste Management,CO2,2.77
Kerala,2022,Waste Management,CH4,7.53
Kerala,2023,Energy,CO,1.48
Kerala,2023,Energy,CO2,26.6
Kerala,2023,Energy,CH4,2.94
Kerala,2023,Industry,CO,1.32
Kerala,2023,Industry,CO2,53.95
Kerala,2023,Industry,CH4,1.54
Kerala,2023,Transportation,CO,3.79
Kerala,2023,Transportation,CO2,16.48
Kerala,2023,Transportation,CH4,0.53
Kerala,2023,Agriculture,CO,0.72
Kerala,2023,Agriculture,CO2,6.99
Kerala,2023,Agriculture,CH4,11.51
Kerala,2023,Waste Management,CO,0.25
Kerala,2023,Waste Management,CO2,3.58
Kerala,2023,Waste Management,CH4,4.37
Kerala,2024,Energy,CO,3.1
Kerala,2024,Energy,CO2,53.52
Kerala,2024,Energy,CH4,4.16
Kerala,2024,Industry,CO,2.28
Kerala,2024,Industry,CO2,37.3
Kerala,2024,Industry,CH4,2.25
